行列号:指标名称||地区代码||年份||月份||单位||单月or累计
E223:商品出口总额(境内货源地)同比增长[S]||xj2601||default||default||%||D
E224:商品出口总额(境内货源地)同比增长[S]||xj27||default||default||%||D
E225:陕西航天经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj27||default||default||%||D
E226:商品出口总额(境内货源地)同比增长[S]||xj2701||default||default||%||D
E227:西安新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2701||default||default||%||D
E228:商品出口总额(境内货源地)同比增长[S]||xj2703||default||default||%||D
E229:商品出口总额(境内货源地)同比增长[S]||xj2707||default||default||%||D
E230:商品出口总额(境内货源地)同比增长[S]||xj28||default||default||%||D
E231:商品出口总额(境内货源地)同比增长[S]||xj2801||default||default||%||D
E232:兰州新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj2801||default||default||%||D
E233:商品出口总额(境内货源地)同比增长[S]||xj29||default||default||%||D
E234:商品出口总额(境内货源地)同比增长[S]||xj2901||default||default||%||D
E235:西宁经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj2901||default||default||%||D
E236:商品出口总额(境内货源地)同比增长[S]||xj30||default||default||%||D
E237:商品出口总额(境内货源地)同比增长[S]||xj3001||default||default||%||D
E238:银川经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj3001||default||default||%||D
E239:商品出口总额(境内货源地)同比增长[S]||xj31||default||default||%||D
E240:商品出口总额(境内货源地)同比增长[S]||xj3101||default||default||%||D
E241:乌鲁木齐经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj3101||default||default||%||D
E242:乌鲁木齐高新技术产业开发区商品出口总额(境内货源地)同比增长[S]||xj3101||default||default||%||D
E243:商品出口总额(境内货源地)同比增长[S]||xj310601||default||default||%||D
E244:商品出口总额(境内货源地)同比增长[S]||xj311201||default||default||%||D
E245:商品出口总额(境内货源地)同比增长[S]||xj311501||default||default||%||D
E246:石河子经济技术开发区商品出口总额(境内货源地)同比增长[S]||xj311501||default||default||%||D
F5:商品进口总额(境内目的地)[S]||xj01||default||default||千美元||D
F6:中关村国家自主创新示范区商品进口总额(境内目的地)[S]||xj01||default||default||千美元||D
F7:北京经济技术开发区商品进口总额(境内目的地)[S]||xj01||default||default||千美元||D
F8:商品进口总额(境内目的地)[S]||xj02||default||default||千美元||D
F9:天津经济技术开发区商品进口总额(境内目的地)[S]||xj02||default||default||千美元||D
F10:商品进口总额(境内目的地)[S]||xj0219||default||default||千美元||D
F11:商品进口总额(境内目的地)[S]||xj03||default||default||千美元||D
F12:商品进口总额(境内目的地)[S]||xj0301||default||default||千美元||D
F13:石家庄高新技术产业开发区商品进口总额(境内目的地)[S]||xj0301||default||default||千美元||D
F14:商品进口总额(境内目的地)[S]||xj0303||default||default||千美元||D
F15:秦皇岛经济技术开发区商品进口总额(境内目的地)[S]||xj0303||default||default||千美元||D
F16:商品进口总额(境内目的地)[S]||xj0306||default||default||千美元||D
F17:保定高新技术产业开发区商品进口总额(境内目的地)[S]||xj0306||default||default||千美元||D
F18:商品进口总额(境内目的地)[S]||xj04||default||default||千美元||D
F19:商品进口总额(境内目的地)[S]||xj0401||default||default||千美元||D
F20:太原经济技术开发区商品进口总额(境内目的地)[S]||xj0401||default||default||千美元||D
F21:太原高新技术产业开发区商品进口总额(境内目的地)[S]||xj0401||default||default||千美元||D
F22:商品进口总额(境内目的地)[S]||xj0402||default||default||千美元||D
F23:大同经济技术开发区商品进口总额(境内目的地)[S]||xj0402||default||default||千美元||D
F24:商品进口总额(境内目的地)[S]||xj0407||default||default||千美元||D
F25:商品进口总额(境内目的地)[S]||xj05||default||default||千美元||D
F26:商品进口总额(境内目的地)[S]||xj0501||default||default||千美元||D
F27:商品进口总额(境内目的地)[S]||xj0502||default||default||千美元||D
F28:包头高新技术产业开发区商品进口总额(境内目的地)[S]||xj0502||default||default||千美元||D
F29:商品进口总额(境内目的地)[S]||xj050709||default||default||千美元||D
F30:商品进口总额(境内目的地)[S]||xj051101||default||default||千美元||D
F31:商品进口总额(境内目的地)[S]||xj06||default||default||千美元||D
F32:商品进口总额(境内目的地)[S]||xj0601||default||default||千美元||D
F33:沈阳经济技术开发区商品进口总额(境内目的地)[S]||xj0601||default||default||千美元||D
F34:沈阳高新技术产业开发区商品进口总额(境内目的地)[S]||xj0601||default||default||千美元||D
F35:商品进口总额(境内目的地)[S]||xj0602||default||default||千美元||D
F36:大连经济技术开发区商品进口总额(境内目的地)[S]||xj0602||default||default||千美元||D
F37:大连市高新技术产业园区商品进口总额(境内目的地)[S]||xj0602||default||default||千美元||D
F38:商品进口总额(境内目的地)[S]||xj0603||default||default||千美元||D
F39:鞍山高新技术产业开发区商品进口总额(境内目的地)[S]||xj0603||default||default||千美元||D
F40:商品进口总额(境内目的地)[S]||xj0606||default||default||千美元||D
F41:商品进口总额(境内目的地)[S]||xj07||default||default||千美元||D
F42:吉林高新技术产业开发区商品进口总额(境内目的地)[S]||xj07||default||default||千美元||D
F43:商品进口总额(境内目的地)[S]||xj0701||default||default||千美元||D
F44:长春经济技术开发区商品进口总额(境内目的地)[S]||xj0701||default||default||千美元||D
F45:长春高新技术产业开发区商品进口总额(境内目的地)[S]||xj0701||default||default||千美元||D
F46:商品进口总额(境内目的地)[S]||xj0702||default||default||千美元||D
F47:商品进口总额(境内目的地)[S]||xj070904||default||default||千美元||D
F48:商品进口总额(境内目的地)[S]||xj08||default||default||千美元||D
F49:商品进口总额(境内目的地)[S]||xj0801||default||default||千美元||D
F50:哈尔滨经济技术开发区商品进口总额(境内目的地)[S]||xj0801||default||default||千美元||D
F51:哈尔滨高技术开发区商品进口总额(境内目的地)[S]||xj0801||default||default||千美元||D
F52:商品进口总额(境内目的地)[S]||xj0806||default||default||千美元||D
F53:大庆高新技术产业开发区商品进口总额(境内目的地)[S]||xj0806||default||default||千美元||D
F54:商品进口总额(境内目的地)[S]||xj081007||default||default||千美元||D
F55:商品进口总额(境内目的地)[S]||xj0811||default||default||千美元||D
F56:商品进口总额(境内目的地)[S]||xj09||default||default||千美元||D
F57:上海漕河泾浦江高科技园区商品进口总额(境内目的地)[S]||xj09||default||default||千美元||D
F58:上海经济技术开发区商品进口总额(境内目的地)[S]||xj09||default||default||千美元||D
F59:上海闵行经济技术开发区商品进口总额(境内目的地)[S]||xj09||default||default||千美元||D
F60:商品进口总额(境内目的地)[S]||xj0913||default||default||千美元||D
F61:商品进口总额(境内目的地)[S]||xj10||default||default||千美元||D
F62:商品进口总额(境内目的地)[S]||xj1001||default||default||千美元||D
F63:南京高新技术外向型开发区商品进口总额(境内目的地)[S]||xj1001||default||default||千美元||D
F64:商品进口总额(境内目的地)[S]||xj1002||default||default||千美元||D
F65:无锡高新技术产业开发区商品进口总额(境内目的地)[S]||xj1002||default||default||千美元||D
F66:商品进口总额(境内目的地)[S]||xj1004||default||default||千美元||D
F67:常州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1004||default||default||千美元||D
F68:商品进口总额(境内目的地)[S]||xj1005||default||default||千美元||D
F69:苏州工业园商品进口总额(境内目的地)[S]||xj1005||default||default||千美元||D
F70:苏州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1005||default||default||千美元||D
F71:商品进口总额(境内目的地)[S]||xj1006||default||default||千美元||D
F72:南通经济技术开发区商品进口总额(境内目的地)[S]||xj1006||default||default||千美元||D
F73:商品进口总额(境内目的地)[S]||xj1007||default||default||千美元||D
F74:连云港经济技术开发区商品进口总额(境内目的地)[S]||xj1007||default||default||千美元||D
F75:商品进口总额(境内目的地)[S]||xj11||default||default||千美元||D
F76:商品进口总额(境内目的地)[S]||xj1101||default||default||千美元||D
F77:杭州经济技术开发区商品进口总额(境内目的地)[S]||xj1101||default||default||千美元||D
F78:杭州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1101||default||default||千美元||D
F79:商品进口总额(境内目的地)[S]||xj1102||default||default||千美元||D
F80:宁波经济技术开发区商品进口总额(境内目的地)[S]||xj1102||default||default||千美元||D
F81:宁波高新技术产业开发区商品进口总额(境内目的地)[S]||xj1102||default||default||千美元||D
F82:商品进口总额(境内目的地)[S]||xj1103||default||default||千美元||D
F83:温州经济技术开发区商品进口总额(境内目的地)[S]||xj1103||default||default||千美元||D
F84:商品进口总额(境内目的地)[S]||xj1107||default||default||千美元||D
F85:金华经济技术开发区商品进口总额(境内目的地)[S]||xj1107||default||default||千美元||D
F86:商品进口总额(境内目的地)[S]||xj12||default||default||千美元||D
F87:商品进口总额(境内目的地)[S]||xj1201||default||default||千美元||D
F88:合肥经济技术开发区商品进口总额(境内目的地)[S]||xj1201||default||default||千美元||D
F89:合肥高新技术产业开发区商品进口总额(境内目的地)[S]||xj1201||default||default||千美元||D
F90:商品进口总额(境内目的地)[S]||xj1202||default||default||千美元||D
F91:芜湖经济技术开发区商品进口总额(境内目的地)[S]||xj1202||default||default||千美元||D
F92:芜湖高新技术产业开发区商品进口总额(境内目的地)[S]||xj1202||default||default||千美元||D
F93:商品进口总额(境内目的地)[S]||xj1203||default||default||千美元||D
F94:蚌埠高新技术产业开发区商品进口总额(境内目的地)[S]||xj1203||default||default||千美元||D
F95:商品进口总额(境内目的地)[S]||xj1204||default||default||千美元||D
F96:商品进口总额(境内目的地)[S]||xj1205||default||default||千美元||D
F97:马鞍山经济技术开发区商品进口总额(境内目的地)[S]||xj1205||default||default||千美元||D
F98:马鞍山慈湖高新技术产业开发区商品进口总额(境内目的地)[S]||xj1205||default||default||千美元||D
F99:商品进口总额(境内目的地)[S]||xj1207||default||default||千美元||D
F100:铜陵经济技术开发区商品进口总额(境内目的地)[S]||xj1207||default||default||千美元||D
F101:商品进口总额(境内目的地)[S]||xj1208||default||default||千美元||D
F102:安庆经济技术开发区商品进口总额(境内目的地)[S]||xj1208||default||default||千美元||D
F103:商品进口总额(境内目的地)[S]||xj1210||default||default||千美元||D
F104:滁州经济技术开发区商品进口总额(境内目的地)[S]||xj1210||default||default||千美元||D
F105:商品进口总额(境内目的地)[S]||xj1214||default||default||千美元||D
F106:六安经济技术开发区商品进口总额(境内目的地)[S]||xj1214||default||default||千美元||D
F107:商品进口总额(境内目的地)[S]||xj1216||default||default||千美元||D
F108:池州经济技术开发区商品进口总额(境内目的地)[S]||xj1216||default||default||千美元||D
F109:商品进口总额(境内目的地)[S]||xj1217||default||default||千美元||D
F110:宁国经济技术开发区商品进口总额(境内目的地)[S]||xj121707||default||default||千美元||D
F111:商品进口总额(境内目的地)[S]||xj13||default||default||千美元||D
F112:商品进口总额(境内目的地)[S]||xj1301||default||default||千美元||D
F113:福州经济技术开发区商品进口总额(境内目的地)[S]||xj1301||default||default||千美元||D
F114:福州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1301||default||default||千美元||D
F115:商品进口总额(境内目的地)[S]||xj130111||default||default||千美元||D
F116:平潭综合实验区商品进口总额(境内目的地)[S]||xj130111||default||default||千美元||D
F117:商品进口总额(境内目的地)[S]||xj1302||default||default||千美元||D
F118:厦门火炬高技术产业开发区商品进口总额(境内目的地)[S]||xj1302||default||default||千美元||D
F119:商品进口总额(境内目的地)[S]||xj14||default||default||千美元||D
F120:商品进口总额(境内目的地)[S]||xj1401||default||default||千美元||D
F121:南昌经济技术开发区商品进口总额(境内目的地)[S]||xj1401||default||default||千美元||D
F122:南昌高新技术产业开发区商品进口总额(境内目的地)[S]||xj1401||default||default||千美元||D
F123:商品进口总额(境内目的地)[S]||xj1402||default||default||千美元||D
F124:景德镇高新技术产业开发区商品进口总额(境内目的地)[S]||xj1402||default||default||千美元||D
F125:商品进口总额(境内目的地)[S]||xj1403||default||default||千美元||D
F126:商品进口总额(境内目的地)[S]||xj1404||default||default||千美元||D
F127:九江经济技术开发区商品进口总额(境内目的地)[S]||xj1404||default||default||千美元||D
F128:商品进口总额(境内目的地)[S]||xj1405||default||default||千美元||D
F129:新余高新技术产业开发区商品进口总额(境内目的地)[S]||xj1405||default||default||千美元||D
F130:商品进口总额(境内目的地)[S]||xj1406||default||default||千美元||D
F131:赣州经济技术开发区商品进口总额(境内目的地)[S]||xj1406||default||default||千美元||D
F132:商品进口总额(境内目的地)[S]||xj1407||default||default||千美元||D
F133:井冈山经济技术开发区商品进口总额(境内目的地)[S]||xj140713||default||default||千美元||D
F134:商品进口总额(境内目的地)[S]||xj1410||default||default||千美元||D
F135:商品进口总额(境内目的地)[S]||xj15||default||default||千美元||D
F136:商品进口总额(境内目的地)[S]||xj1501||default||default||千美元||D
F137:济南市高技术产业开发区商品进口总额(境内目的地)[S]||xj1501||default||default||千美元||D
F138:商品进口总额(境内目的地)[S]||xj1502||default||default||千美元||D
F139:青岛经济技术开发区商品进口总额(境内目的地)[S]||xj1502||default||default||千美元||D
F140:商品进口总额(境内目的地)[S]||xj1506||default||default||千美元||D
F141:烟台经济技术开发区商品进口总额(境内目的地)[S]||xj1506||default||default||千美元||D
F142:商品进口总额(境内目的地)[S]||xj1507||default||default||千美元||D
F143:潍坊高技术产业开发区商品进口总额(境内目的地)[S]||xj1507||default||default||千美元||D
F144:商品进口总额(境内目的地)[S]||xj1510||default||default||千美元||D
F145:威海火炬高技术产业开发区商品进口总额(境内目的地)[S]||xj1510||default||default||千美元||D
F146:商品进口总额(境内目的地)[S]||xj16||default||default||千美元||D
F147:商品进口总额(境内目的地)[S]||xj1601||default||default||千美元||D
F148:郑州航空港经济综合实验区商品进口总额(境内目的地)[S]||xj1601||default||default||千美元||D
F149:郑州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1601||default||default||千美元||D
F150:商品进口总额(境内目的地)[S]||xj1603||default||default||千美元||D
F151:洛阳高新技术产业开发区商品进口总额(境内目的地)[S]||xj1603||default||default||千美元||D
F152:商品进口总额(境内目的地)[S]||xj17||default||default||千美元||D
F153:商品进口总额(境内目的地)[S]||xj1701||default||default||千美元||D
F154:武汉经济技术开发区商品进口总额(境内目的地)[S]||xj1701||default||default||千美元||D
F155:武汉东湖新技术开发区商品进口总额(境内目的地)[S]||xj1701||default||default||千美元||D
F156:商品进口总额(境内目的地)[S]||xj1702||default||default||千美元||D
F157:黄石经济技术开发区商品进口总额(境内目的地)[S]||xj1702||default||default||千美元||D
F158:商品进口总额(境内目的地)[S]||xj1705||default||default||千美元||D
F159:襄阳经济技术开发区商品进口总额(境内目的地)[S]||xj1705||default||default||千美元||D
F160:襄阳高新技术产业开发区商品进口总额(境内目的地)[S]||xj1705||default||default||千美元||D
F161:商品进口总额(境内目的地)[S]||xj1709||default||default||千美元||D
F162:荆州经济技术开发区商品进口总额(境内目的地)[S]||xj1709||default||default||千美元||D
F163:商品进口总额(境内目的地)[S]||xj18||default||default||千美元||D
F164:商品进口总额(境内目的地)[S]||xj1801||default||default||千美元||D
F165:长沙高新技术产业开发区商品进口总额(境内目的地)[S]||xj1801||default||default||千美元||D
F166:商品进口总额(境内目的地)[S]||xj1802||default||default||千美元||D
F167:株洲高新技术产业开发区商品进口总额(境内目的地)[S]||xj1802||default||default||千美元||D
F168:商品进口总额(境内目的地)[S]||xj1806||default||default||千美元||D
F169:商品进口总额(境内目的地)[S]||xj19||default||default||千美元||D
F170:商品进口总额(境内目的地)[S]||xj1901||default||default||千美元||D
F171:广州经济技术开发区商品进口总额(境内目的地)[S]||xj1901||default||default||千美元||D
F172:广州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1901||default||default||千美元||D
F173:广州南沙新区商品进口总额(境内目的地)[S]||xj1901||default||default||千美元||D
F174:商品进口总额(境内目的地)[S]||xj1903||default||default||千美元||D
F175:深圳科技工业园商品进口总额(境内目的地)[S]||xj1903||default||default||千美元||D
F176:商品进口总额(境内目的地)[S]||xj1904||default||default||千美元||D
F177:珠海横琴新区商品进口总额(境内目的地)[S]||xj1904||default||default||千美元||D
F178:商品进口总额(境内目的地)[S]||xj1905||default||default||千美元||D
F179:商品进口总额(境内目的地)[S]||xj1906||default||default||千美元||D
F180:商品进口总额(境内目的地)[S]||xj1908||default||default||千美元||D
F181:湛江经济技术开发区商品进口总额(境内目的地)[S]||xj1908||default||default||千美元||D
F182:商品进口总额(境内目的地)[S]||xj1911||default||default||千美元||D
F183:惠州高新技术产业开发区商品进口总额(境内目的地)[S]||xj1911||default||default||千美元||D
F184:商品进口总额(境内目的地)[S]||xj1921||default||default||千美元||D
F185:中山火炬高技术产业开发区商品进口总额(境内目的地)[S]||xj1921||default||default||千美元||D
F186:商品进口总额(境内目的地)[S]||xj20||default||default||千美元||D
F187:商品进口总额(境内目的地)[S]||xj2001||default||default||千美元||D
F188:南宁高新技术产业开发区商品进口总额(境内目的地)[S]||xj2001||default||default||千美元||D
F189:商品进口总额(境内目的地)[S]||xj2003||default||default||千美元||D
F190:桂林新技术产业开发区商品进口总额(境内目的地)[S]||xj2003||default||default||千美元||D
F191:商品进口总额(境内目的地)[S]||xj2005||default||default||千美元||D
F192:商品进口总额(境内目的地)[S]||xj200604||default||default||千美元||D
F193:商品进口总额(境内目的地)[S]||xj201407||default||default||千美元||D
F194:商品进口总额(境内目的地)[S]||xj21||default||default||千美元||D
F195:海南洋浦经济开发区商品进口总额(境内目的地)[S]||xj21||default||default||千美元||D
F196:商品进口总额(境内目的地)[S]||xj2101||default||default||千美元||D
F197:商品进口总额(境内目的地)[S]||xj22||default||default||千美元||D
F198:重庆高新技术产业开发区商品进口总额(境内目的地)[S]||xj22||default||default||千美元||D
F199:重庆两江新区商品进口总额(境内目的地)[S]||xj22||default||default||千美元||D
F200:万州经济技术开发区商品进口总额(境内目的地)[S]||xj2201||default||default||千美元||D
F201:商品进口总额(境内目的地)[S]||xj23||default||default||千美元||D
F202:商品进口总额(境内目的地)[S]||xj2301||default||default||千美元||D
F203:成都经济技术开发区商品进口总额(境内目的地)[S]||xj2301||default||default||千美元||D
F204:成都高新技术产业开发区商品进口总额(境内目的地)[S]||xj2301||default||default||千美元||D
F205:商品进口总额(境内目的地)[S]||xj2306||default||default||千美元||D
F206:绵阳经济技术开发区商品进口总额(境内目的地)[S]||xj2306||default||default||千美元||D
F207:绵阳高新技术产业开发区商品进口总额(境内目的地)[S]||xj2306||default||default||千美元||D
F208:商品进口总额(境内目的地)[S]||xj2307||default||default||千美元||D
F209:商品进口总额(境内目的地)[S]||xj2313||default||default||千美元||D
F210:宜宾临港经济技术开发区商品进口总额(境内目的地)[S]||xj2313||default||default||千美元||D
F211:商品进口总额(境内目的地)[S]||xj24||default||default||千美元||D
F212:商品进口总额(境内目的地)[S]||xj2401||default||default||千美元||D
F213:贵阳高新技术产业开发区商品进口总额(境内目的地)[S]||xj2401||default||default||千美元||D
F214:商品进口总额(境内目的地)[S]||xj25||default||default||千美元||D
F215:商品进口总额(境内目的地)[S]||xj2501||default||default||千美元||D
F216:昆明经济技术开发区商品进口总额(境内目的地)[S]||xj2501||default||default||千美元||D
F217:商品进口总额(境内目的地)[S]||xj2502||default||default||千美元||D
F218:曲靖经济技术开发区商品进口总额(境内目的地)[S]||xj2502||default||default||千美元||D
F219:商品进口总额(境内目的地)[S]||xj2510||default||default||千美元||D
F220:商品进口总额(境内目的地)[S]||xj251013||default||default||千美元||D
F221:商品进口总额(境内目的地)[S]||xj251401||default||default||千美元||D
F222:商品进口总额(境内目的地)[S]||xj26||default||default||千美元||D
F223:商品进口总额(境内目的地)[S]||xj2601||default||default||千美元||D
F224:商品进口总额(境内目的地)[S]||xj27||default||default||千美元||D
F225:陕西航天经济技术开发区商品进口总额(境内目的地)[S]||xj27||default||default||千美元||D
F226:商品进口总额(境内目的地)[S]||xj2701||default||default||千美元||D
F227:西安新技术产业开发区商品进口总额(境内目的地)[S]||xj2701||default||default||千美元||D
F228:商品进口总额(境内目的地)[S]||xj2703||default||default||千美元||D
F229:商品进口总额(境内目的地)[S]||xj2707||default||default||千美元||D
F230:商品进口总额(境内目的地)[S]||xj28||default||default||千美元||D
F231:商品进口总额(境内目的地)[S]||xj2801||default||default||千美元||D
F232:兰州新技术产业开发区商品进口总额(境内目的地)[S]||xj2801||default||default||千美元||D
F233:商品进口总额(境内目的地)[S]||xj29||default||default||千美元||D
F234:商品进口总额(境内目的地)[S]||xj2901||default||default||千美元||D
F235:西宁经济技术开发区商品进口总额(境内目的地)[S]||xj2901||default||default||千美元||D
F236:商品进口总额(境内目的地)[S]||xj30||default||default||千美元||D
F237:商品进口总额(境内目的地)[S]||xj3001||default||default||千美元||D
F238:银川经济技术开发区商品进口总额(境内目的地)[S]||xj3001||default||default||千美元||D
F239:商品进口总额(境内目的地)[S]||xj31||default||default||千美元||D
F240:商品进口总额(境内目的地)[S]||xj3101||default||default||千美元||D
F241:乌鲁木齐经济技术开发区商品进口总额(境内目的地)[S]||xj3101||default||default||千美元||D
F242:乌鲁木齐高新技术产业开发区商品进口总额(境内目的地)[S]||xj3101||default||default||千美元||D
F243:商品进口总额(境内目的地)[S]||xj310601||default||default||千美元||D
F244:商品进口总额(境内目的地)[S]||xj311201||default||default||千美元||D
F245:商品进口总额(境内目的地)[S]||xj311501||default||default||千美元||D
F246:石河子经济技术开发区商品进口总额(境内目的地)[S]||xj311501||default||default||千美元||D
G5:商品进口总额(境内目的地)同比增长[S]||xj01||default||default||%||D
G6:中关村国家自主创新示范区商品进口总额(境内目的地)同比增长[S]||xj01||default||default||%||D
G7:北京经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj01||default||default||%||D
G8:商品进口总额(境内目的地)同比增长[S]||xj02||default||default||%||D
G9:天津经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj02||default||default||%||D
G10:商品进口总额(境内目的地)同比增长[S]||xj0219||default||default||%||D
G11:商品进口总额(境内目的地)同比增长[S]||xj03||default||default||%||D
G12:商品进口总额(境内目的地)同比增长[S]||xj0301||default||default||%||D
G13:石家庄高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0301||default||default||%||D
G14:商品进口总额(境内目的地)同比增长[S]||xj0303||default||default||%||D
G15:秦皇岛经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0303||default||default||%||D
G16:商品进口总额(境内目的地)同比增长[S]||xj0306||default||default||%||D
G17:保定高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0306||default||default||%||D
G18:商品进口总额(境内目的地)同比增长[S]||xj04||default||default||%||D
G19:商品进口总额(境内目的地)同比增长[S]||xj0401||default||default||%||D
G20:太原经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0401||default||default||%||D
G21:太原高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0401||default||default||%||D
G22:商品进口总额(境内目的地)同比增长[S]||xj0402||default||default||%||D
G23:大同经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0402||default||default||%||D
G24:商品进口总额(境内目的地)同比增长[S]||xj0407||default||default||%||D
G25:商品进口总额(境内目的地)同比增长[S]||xj05||default||default||%||D
G26:商品进口总额(境内目的地)同比增长[S]||xj0501||default||default||%||D
G27:商品进口总额(境内目的地)同比增长[S]||xj0502||default||default||%||D
G28:包头高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0502||default||default||%||D
G29:商品进口总额(境内目的地)同比增长[S]||xj050709||default||default||%||D
G30:商品进口总额(境内目的地)同比增长[S]||xj051101||default||default||%||D
G31:商品进口总额(境内目的地)同比增长[S]||xj06||default||default||%||D
G32:商品进口总额(境内目的地)同比增长[S]||xj0601||default||default||%||D
G33:沈阳经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0601||default||default||%||D
G34:沈阳高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0601||default||default||%||D
G35:商品进口总额(境内目的地)同比增长[S]||xj0602||default||default||%||D
G36:大连经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0602||default||default||%||D
G37:大连市高新技术产业园区商品进口总额(境内目的地)同比增长[S]||xj0602||default||default||%||D
G38:商品进口总额(境内目的地)同比增长[S]||xj0603||default||default||%||D
G39:鞍山高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0603||default||default||%||D
G40:商品进口总额(境内目的地)同比增长[S]||xj0606||default||default||%||D
G41:商品进口总额(境内目的地)同比增长[S]||xj07||default||default||%||D
G42:吉林高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj07||default||default||%||D
G43:商品进口总额(境内目的地)同比增长[S]||xj0701||default||default||%||D
G44:长春经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0701||default||default||%||D
G45:长春高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0701||default||default||%||D
G46:商品进口总额(境内目的地)同比增长[S]||xj0702||default||default||%||D
G47:商品进口总额(境内目的地)同比增长[S]||xj070904||default||default||%||D
G48:商品进口总额(境内目的地)同比增长[S]||xj08||default||default||%||D
G49:商品进口总额(境内目的地)同比增长[S]||xj0801||default||default||%||D
G50:哈尔滨经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj0801||default||default||%||D
G51:哈尔滨高技术开发区商品进口总额(境内目的地)同比增长[S]||xj0801||default||default||%||D
G52:商品进口总额(境内目的地)同比增长[S]||xj0806||default||default||%||D
G53:大庆高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj0806||default||default||%||D
G54:商品进口总额(境内目的地)同比增长[S]||xj081007||default||default||%||D
G55:商品进口总额(境内目的地)同比增长[S]||xj0811||default||default||%||D
G56:商品进口总额(境内目的地)同比增长[S]||xj09||default||default||%||D
G57:上海漕河泾浦江高科技园区商品进口总额(境内目的地)同比增长[S]||xj09||default||default||%||D
G58:上海经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj09||default||default||%||D
G59:上海闵行经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj09||default||default||%||D
G60:商品进口总额(境内目的地)同比增长[S]||xj0913||default||default||%||D
G61:商品进口总额(境内目的地)同比增长[S]||xj10||default||default||%||D
G62:商品进口总额(境内目的地)同比增长[S]||xj1001||default||default||%||D
G63:南京高新技术外向型开发区商品进口总额(境内目的地)同比增长[S]||xj1001||default||default||%||D
G64:商品进口总额(境内目的地)同比增长[S]||xj1002||default||default||%||D
G65:无锡高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj1002||default||default||%||D
G66:商品进口总额(境内目的地)同比增长[S]||xj1004||default||default||%||D
G67:常州高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj1004||default||default||%||D
G68:商品进口总额(境内目的地)同比增长[S]||xj1005||default||default||%||D
G69:苏州工业园商品进口总额(境内目的地)同比增长[S]||xj1005||default||default||%||D
G70:苏州高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj1005||default||default||%||D
G71:商品进口总额(境内目的地)同比增长[S]||xj1006||default||default||%||D
G72:南通经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj1006||default||default||%||D
G73:商品进口总额(境内目的地)同比增长[S]||xj1007||default||default||%||D
G74:连云港经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj1007||default||default||%||D
G75:商品进口总额(境内目的地)同比增长[S]||xj11||default||default||%||D
G76:商品进口总额(境内目的地)同比增长[S]||xj1101||default||default||%||D
G77:杭州经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj1101||default||default||%||D
G78:杭州高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj1101||default||default||%||D
G79:商品进口总额(境内目的地)同比增长[S]||xj1102||default||default||%||D
G80:宁波经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj1102||default||default||%||D
G81:宁波高新技术产业开发区商品进口总额(境内目的地)同比增长[S]||xj1102||default||default||%||D
G82:商品进口总额(境内目的地)同比增长[S]||xj1103||default||default||%||D
G83:温州经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj1103||default||default||%||D
G84:商品进口总额(境内目的地)同比增长[S]||xj1107||default||default||%||D
G85:金华经济技术开发区商品进口总额(境内目的地)同比增长[S]||xj1107||default||default||%||D
